Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards
2000,1,Brandon Skeen,brandon-skeen-1,Rice,WAC,11,0,0,,1,1,100.0,3,
2000,2,Brenden Rauh,brenden-rauh-1,West Virginia,Big East,11,5,7,71.4,3,3,100.0,14,
2000,3,Brett Kirouac,brett-kirouac-1,Georgia,SEC,11,6,8,75.0,1,1,100.0,9,
2000,4,Chris Bender,chris-bender-1,North Carolina,ACC,1,0,0,,1,1,100.0,3,
2000,5,Jason Mammarelli,jason-mammarelli-1,Cincinnati,CUSA,11,0,0,,3,3,100.0,9,
2000,6,Jeremy Flores,jeremy-flores-1,Colorado,Big 12,11,3,3,100.0,2,2,100.0,9,
2000,7,J.J. Tubbs,jj-tubbs-1,Illinois,Big Ten,11,13,13,100.0,1,1,100.0,16,
2000,8,John Wall,john-wall-2,USC,Pac-10,12,9,14,64.3,5,5,100.0,24,
2000,9,Mike Caldrone,mike-caldrone-1,Missouri,Big 12,11,4,4,100.0,1,1,100.0,7,
2000,10,Tony Lazzara,tony-lazzara-1,Clemson,ACC,11,6,8,75.0,1,1,100.0,9,
2000,11,Nick Calaycay,nick-calaycay-1,Boise State,Big West,11,59,61,96.7,15,16,93.8,104,
2000,12,Steve Azar,steve-azar-1,Northern Illinois,MAC,9,38,40,95.0,14,15,93.3,80,
2000,13,Billy Bennett,billy-bennett-1,Georgia,SEC,11,24,26,92.3,13,14,92.9,63,
2000,14,Alex Walls,alex-walls-1,Tennessee,SEC,11,39,39,100.0,18,20,90.0,93,
2000,15,Jonathan Ruffin,jonathan-ruffin-1,Cincinnati,CUSA,11,26,27,96.3,26,29,89.7,104,AA
2000,16,Jonathon Ruffin,jonathon-ruffin-1,Cincinnati,CUSA,11,26,27,96.3,26,29,89.7,104,
2000,17,Chris Kaylakie,chris-kaylakie-1,Texas Christian,WAC,11,50,51,98.0,16,18,88.9,98,
2000,18,Seth Hanson,seth-hanson-1,Kentucky,SEC,11,23,24,95.8,15,17,88.2,68,
2000,19,Carl Gomez,carl-gomez-1,Iowa State,Big 12,11,12,13,92.3,7,8,87.5,33,
2000,20,Dillon Pieffer,dillon-pieffer-1,Nevada-Las Vegas,MWC,12,19,20,95.0,6,7,85.7,37,
2000,21,Mike Sutphin,mike-sutphin-1,Boston College,Big East,11,38,40,95.0,12,14,85.7,74,
2000,22,Jamie Rheem,jamie-rheem-1,Kansas State,Big 12,12,49,50,98.0,17,20,85.0,100,
2000,23,Brian Kelly,brian-kelly-1,Middle Tennessee State,Ind,11,39,44,88.6,11,13,84.6,72,
2000,24,Kris Stockton,kris-stockton-1,Texas,Big 12,11,41,44,93.2,22,26,84.6,107,
2000,25,Jeff Chandler,jeff-chandler-1,Florida,SEC,12,49,53,92.5,16,19,84.2,97,
2000,26,Terence Kitchens,terence-kitchens-1,Texas A&M,Big 12,11,34,36,94.4,15,18,83.3,79,
2000,27,Dan Stultz,dan-stultz-1,Ohio State,Big Ten,11,33,36,91.7,19,23,82.6,90,
2000,28,Ryan Cesca,ryan-cesca-1,Oregon State,Pac-10,11,43,44,97.7,14,17,82.4,85,
2000,29,Jeff Reed,jeff-reed-1,North Carolina,ACC,11,30,30,100.0,16,20,80.0,78,
2000,30,Dave Adams,dave-adams-1,Air Force,MWC,11,37,39,94.9,19,24,79.2,94,
2000,31,Owen Pochman,owen-pochman-1,BYU,MWC,12,29,29,100.0,19,24,79.2,86,
2000,32,Rhett Gallego,rhett-gallego-1,UAB,CUSA,11,23,24,95.8,19,24,79.2,80,
2000,33,Todd France,todd-france-1,Toledo,MAC,11,49,49,100.0,15,19,78.9,94,
2000,34,Toller Starnes,toller-starnes-1,Eastern Michigan,MAC,11,22,23,95.7,11,14,78.6,55,
2000,35,Brad Hammerich,brad-hammerich-1,Missouri,Big 12,9,15,16,93.8,7,9,77.8,36,
2000,36,Carter Warley,carter-warley-1,Virginia Tech,Big East,11,56,57,98.2,7,9,77.8,77,
2000,37,Damon Duval,damon-duval-1,Auburn,SEC,12,34,34,100.0,14,18,77.8,76,
2000,38,Javier Beorlegui,javier-beorlegui-1,UCF,Ind,11,39,40,97.5,14,18,77.8,81,
2000,39,John Markham,john-markham-1,Vanderbilt,SEC,11,19,21,90.5,14,18,77.8,61,
2000,40,Sean Keel,sean-keel-1,Arizona,Pac-10,11,25,26,96.2,13,17,76.5,64,
2000,41,Seth Marler,seth-marler-1,Tulane,CUSA,11,37,39,94.9,16,21,76.2,85,
2000,42,Andy Payne,andy-payne-1,Indiana,Big Ten,11,38,39,97.4,9,12,75.0,65,
2000,43,Chris Griffith,chris-griffith-1,UCLA,Pac-10,11,42,44,95.5,9,12,75.0,69,
2000,44,Daniel Francis,daniel-francis-2,Louisiana-Monroe,Ind,5,4,4,100.0,3,4,75.0,13,
2000,45,David Hills,david-hills-1,Navy,Ind,11,17,18,94.4,9,12,75.0,44,
2000,46,Luke Manget,luke-manget-1,Georgia Tech,ACC,11,38,38,100.0,12,16,75.0,74,
2000,47,Nick Gatto,nick-gatto-1,Arkansas State,Big West,11,24,28,85.7,9,12,75.0,51,
2000,48,Ryan Kaneshiro,ryan-kaneshiro-1,Utah,MWC,8,22,22,100.0,6,8,75.0,40,
2000,49,Tim Long,tim-long-1,Northwestern,Big Ten,11,48,50,96.0,12,16,75.0,84,
2000,50,David Greene,david-greene-2,Virginia,ACC,11,27,28,96.4,11,15,73.3,60,
2000,51,Travis Dorsch,travis-dorsch-1,Purdue,Big Ten,11,42,44,95.5,11,15,73.3,75,
2000,52,Mike Phillips,mike-phillips-1,Nevada,WAC,12,21,21,100.0,8,11,72.7,45,
2000,53,Kent Passingham,kent-passingham-1,North Carolina State,ACC,11,36,38,94.7,13,18,72.2,75,
2000,54,Ricky Bishop,ricky-bishop-1,UTEP,WAC,11,40,43,93.0,13,18,72.2,79,
2000,55,Aaron Elling,aaron-elling-1,Wyoming,MWC,11,16,16,100.0,10,14,71.4,46,
2000,56,Chance Gwaltney,chance-gwaltney-1,Florida State,ACC,12,18,20,90.0,5,7,71.4,33,
2000,57,Joe Garcia,joe-garcia-1,Kansas,Big 12,11,29,31,93.5,10,14,71.4,59,
2000,58,Nate Smith,nate-smith-1,Louisville,CUSA,11,14,14,100.0,5,7,71.4,29,
2000,59,Ray Cheetany,ray-cheetany-1,Nevada-Las Vegas,MWC,12,13,18,72.2,5,7,71.4,28,
2000,60,Andy Brumbergs,andy-brumbergs-1,Miami (OH),MAC,11,30,33,90.9,12,17,70.6,66,
2000,61,Chris Earnest,chris-earnest-1,Tulsa,WAC,12,24,26,92.3,12,17,70.6,60,
2000,62,John Anderson,john-anderson-1,Washington,Pac-10,11,38,42,90.5,12,17,70.6,74,
2000,63,Brad Bohn,brad-bohn-1,Utah State,Big West,11,28,32,87.5,14,20,70.0,70,
2000,64,J.R. Jenkins,jr-jenkins-1,Marshall,MAC,12,40,41,97.6,14,20,70.0,82,
2000,65,Ryan Primanti,ryan-primanti-1,Penn State,Big Ten,12,22,25,88.0,14,20,70.0,64,
2000,66,Cap Poklemba,cap-poklemba-1,Temple,Big East,11,26,27,96.3,9,13,69.2,53,
2000,67,Les Binkley,les-binkley-1,Ole Miss,SEC,11,37,39,94.9,9,13,69.2,64,
2000,68,Neal Thomas,neal-thomas-1,Alabama,SEC,11,27,27,100.0,9,13,69.2,54,
2000,69,Mark-Christian Jensen,mark-christian-jensen-1,California,Pac-10,11,25,26,96.2,11,16,68.8,58,
