Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,punt,punt_yds,punt_yds_per_punt,awards
2014,120,A.J. Hughes,aj-hughes-1,Virginia Tech,ACC,13,83,3314,39.9,
2014,121,Ryan Kay,ryan-kay-1,Troy,Sun Belt,12,62,2472,39.9,
2014,122,Ben Rhyne,ben-rhyne-1,Stanford,Pac-12,13,56,2227,39.8,
2014,123,Cole Leininger,cole-leininger-1,California,Pac-12,12,52,2072,39.8,
2014,124,Scott Secor,scott-secor-1,Ball State,MAC,12,13,518,39.8,
2014,125,Thomas Meadows,thomas-meadows-1,Purdue,Big Ten,12,58,2308,39.8,
2014,126,Keith Kostol,keith-kostol-1,Oregon State,Pac-12,12,69,2735,39.6,
2014,127,Tyler Sarrazin,tyler-sarrazin-1,Southern Mississippi,CUSA,12,66,2608,39.5,
2014,128,Colin Downing,colin-downing-1,Iowa State,Big 12,12,69,2720,39.4,
2014,129,Sam Geraci,sam-geraci-1,Cincinnati,American,13,51,2007,39.4,
2014,130,Alex Tardieu,alex-tardieu-1,Army,Ind,12,44,1731,39.3,
2014,131,Collin Barber,collin-barber-2,Georgia,SEC,11,34,1336,39.3,
2014,132,Logan Piper,logan-piper-1,Houston,American,12,43,1691,39.3,
2014,133,Ethan Perry,ethan-perry-1,Texas Christian,Big 12,13,64,2507,39.2,
2014,134,Wil Lutz,wil-lutz-1,Georgia State,Sun Belt,12,27,1059,39.2,
2014,135,Adam Searl,adam-searl-1,UCLA,Pac-12,6,11,430,39.1,
2014,136,Ian Wheeler,ian-wheeler-2,Oregon,Pac-12,15,47,1840,39.1,
2014,137,Zachary Lopez,zachary-lopez-1,Middle Tennessee State,CUSA,8,34,1328,39.1,
2014,138,Luke Rubenzer,luke-rubenzer-1,California,Pac-12,11,1,39,39.0,
2014,139,Patrick Fish,patrick-fish-1,South Carolina,SEC,13,2,78,39.0,
2014,140,Caleb Houston,caleb-houston-1,UCF,American,13,54,2103,38.9,
2014,141,Justin Wain,justin-wain-1,Connecticut,American,11,74,2868,38.8,
2014,142,Dillon Kidd,dillon-kidd-2,Iowa,Big Ten,11,46,1771,38.5,
2014,143,Alex Starzyk,alex-starzyk-1,Temple,American,12,70,2689,38.4,
2014,144,Mitch Lochbihler,mitch-lochbihler-1,Kansas State,Big 12,3,2,76,38.0,
2014,145,Chris Gradone,chris-gradone-1,Northwestern,Big Ten,12,65,2464,37.9,
2014,146,Peter Picerelli,peter-picerelli-1,Tulane,American,12,71,2683,37.8,
2014,147,Brian McDonald,brian-mcdonald-5,Massachusetts,MAC,12,57,2150,37.7,
2014,148,Ron Coluzzi,ron-coluzzi-1,Central Michigan,MAC,13,52,1954,37.6,
2014,149,Anu Solomon,anu-solomon-1,Arizona,Pac-12,14,4,150,37.5,
2014,150,Gunner Kiel,gunner-kiel-1,Cincinnati,American,13,2,75,37.5,
2014,151,Connor Kornbrath,connor-kornbrath-1,Iowa,Big Ten,12,18,674,37.4,
2014,152,Drew Meyer,drew-meyer-1,Wisconsin,Big Ten,14,54,2020,37.4,
2014,153,Chris Gulla,chris-gulla-1,Penn State,Big Ten,12,28,1045,37.3,
2014,154,Daniel Pasquariello,daniel-pasquariello-1,Penn State,Big Ten,9,47,1754,37.3,
2014,155,Joseph Occhipinti,joseph-occhipinti-1,Western Kentucky,CUSA,13,49,1817,37.1,
2014,156,Michael Carrizosa,michael-carrizosa-1,San Jose State,MWC,12,43,1595,37.1,
2014,157,Mikael Sroka,mikael-sroka-1,UTEP,CUSA,3,1,37,37.0,
2014,158,Tucker Carter,tucker-carter-1,UTSA,CUSA,8,1,37,37.0,
2014,159,Logan McPherson,logan-mcpherson-1,Louisiana Tech,CUSA,14,62,2280,36.8,
2014,160,Taylor Kelly,taylor-kelly-1,Arizona State,Pac-12,10,9,331,36.8,
2014,161,Jimmy Hutchinson,jimmy-hutchinson-1,Auburn,SEC,5,9,329,36.6,
2014,162,Nick Ellis,nick-ellis-1,Toledo,MAC,13,52,1901,36.6,
2014,163,John Lloyd,john-lloyd-1,Cincinnati,American,3,11,399,36.3,
2014,164,Joseph Roth,joseph-roth-1,Rutgers,Big Ten,8,31,1124,36.3,
2014,165,Kevin Ellison,kevin-ellison-3,Georgia Southern,Sun Belt,12,3,109,36.3,
2014,166,Alex Louthan,alex-louthan-1,New Mexico State,Sun Belt,7,5,181,36.2,
2014,167,Joel Alesi,joel-alesi-1,San Diego State,MWC,13,58,2100,36.2,
2014,168,Grant Hedrick,grant-hedrick-1,Boise State,MWC,14,2,72,36.0,
2014,169,Hunter Niswander,hunter-niswander-1,Northwestern,Big Ten,4,5,180,36.0,
2014,170,Matthew Moseley,matthew-moseley-1,Southern Mississippi,CUSA,1,1,36,36.0,
2014,171,Toby Baker,toby-baker-1,Arkansas,SEC,2,1,36,36.0,
2014,172,Nick Weiler,nick-weiler-1,North Carolina,ACC,13,3,107,35.7,
2014,173,Ryan Rickel,ryan-rickel-1,Florida Atlantic,CUSA,8,18,638,35.4,
2014,174,Chris Ayers,chris-ayers-1,Florida International,CUSA,12,23,811,35.3,
2014,175,Bobby Puyol,bobby-puyol-1,Connecticut,American,12,6,210,35.0,
2014,176,Dylan Mulder,dylan-mulder-1,Eastern Michigan,MAC,12,1,35,35.0,
2014,177,Jake Thompson,jake-thompson-1,Utah State,MWC,14,1,35,35.0,
2014,178,Mike Bercovici,mike-bercovici-1,Arizona State,Pac-12,13,4,140,35.0,
2014,179,Matt Hubbard,matt-hubbard-1,Georgia State,Sun Belt,10,33,1151,34.9,
2014,180,Kelly Kingseed,kelly-kingseed-1,New Mexico State,Sun Belt,4,14,487,34.8,
2014,181,Bart Houston,bart-houston-1,Wisconsin,Big Ten,6,7,243,34.7,
2014,182,Jameill Showers,jameill-showers-1,UTEP,CUSA,13,3,103,34.3,
2014,183,Ryan Frain,ryan-frain-1,Illinois,Big Ten,2,1,34,34.0,
2014,184,Warren Harvey,warren-harvey-1,East Carolina,American,13,1,34,34.0,
2014,185,Nick Jacobs,nick-jacobs-1,Memphis,American,10,17,567,33.4,
2014,186,Cody Kessler,cody-kessler-1,USC,Pac-12,13,7,231,33.0,
2014,187,Tristan Vizcaino,tristan-vizcaino-1,Washington,Pac-12,12,1,33,33.0,
2014,188,Tyler Mayes,tyler-mayes-1,Temple,American,4,2,66,33.0,
2014,189,Adam Erickson,adam-erickson-1,Georgia,SEC,13,9,294,32.7,
2014,190,Taylor Hudson,taylor-hudson-1,Vanderbilt,SEC,6,3,98,32.7,
2014,191,Jeff Lindquist,jeff-lindquist-1,Washington,Pac-12,13,1,32,32.0,
2014,192,Cyler Miles,cyler-miles-1,Washington,Pac-12,12,7,223,31.9,
2014,193,Matthew Shiel,matthew-shiel-1,Auburn,SEC,2,2,62,31.0,
2014,194,Matt Mills,matt-mills-1,Central Michigan,MAC,11,4,122,30.5,
2014,195,Brian Burrell,brian-burrell-1,Fresno State,MWC,14,3,91,30.3,
2014,196,Holden Kramer,holden-kramer-1,Iowa State,Big 12,5,7,209,29.9,
2014,197,Cody Rademacher,cody-rademacher-1,SMU,American,12,2,59,29.5,
2014,198,Ammon Lakip,ammon-lakip-1,Clemson,ACC,13,1,25,25.0,
2014,199,Joseph Pulisic,joseph-pulisic-1,Old Dominion,CUSA,11,1,25,25.0,
2014,200,Joey Mangili,joey-mangili-1,North Carolina,ACC,1,2,49,24.5,
2014,201,Taylor Lamb,taylor-lamb-1,Appalachian State,Sun Belt,12,1,22,22.0,
2014,202,Michael Cummings,michael-cummings-1,Kansas,Big 12,12,1,21,21.0,
2014,203,Ezayi Youyoute,ezayi-youyoute-1,Georgia Southern,Sun Belt,4,1,18,18.0,
2014,204,Seamus McMorrow,seamus-mcmorrow-1,San Diego State,MWC,10,1,13,13.0,
2014,205,Drew Hare,drew-hare-1,Northern Illinois,MAC,14,1,7,7.0,
2014,206,Christian Hackenberg,christian-hackenberg-1,Penn State,Big Ten,13,1,5,5.0,
2014,,League Average,,,,,,,41.4,
2015,1,Kenneth Allen,kenneth-allen-1,Michigan,Big Ten,13,1,57,57.0,
2015,2,Cooper Rush,cooper-rush-1,Central Michigan,MAC,13,1,55,55.0,
2015,3,Jahlani Tavai,jahlani-tavai-1,Hawaii,MWC,13,2,108,54.0,
2015,4,Logan Hilton,logan-hilton-1,Tulane,American,1,1,52,52.0,
2015,5,Michael Cintron,michael-cintron-1,Rutgers,Big Ten,1,3,153,51.0,
2015,6,Mac Loudermilk,mac-loudermilk-1,UCF,American,2,9,454,50.4,
2015,7,Harry Adolphus,harry-adolphus-1,California,Pac-12,3,3,148,49.3,
2015,8,Dane Evans,dane-evans-1,Tulsa,American,13,1,49,49.0,
2015,9,Kyle Bambard,kyle-bambard-1,North Carolina State,ACC,13,1,49,49.0,
2015,10,Dalton Schomp,dalton-schomp-1,Florida Atlantic,CUSA,12,45,2160,48.0,
2015,11,Gunner Kiel,gunner-kiel-1,Cincinnati,American,10,2,96,48.0,
2015,12,Hayden Moore,hayden-moore-1,Cincinnati,American,9,1,48,48.0,
2015,13,Rhett Almond,rhett-almond-1,BYU,Ind,9,1,48,48.0,
2015,14,Tom Hackett,tom-hackett-1,Utah,Pac-12,13,61,2925,48.0,AA
2015,15,Zach Oakley,zach-oakley-1,Central Michigan,MAC,13,4,192,48.0,
2015,16,Drew Kaser,drew-kaser-1,Texas A&M,SEC,12,60,2848,47.5,
2015,17,Michael Carrizosa,michael-carrizosa-1,San Jose State,MWC,13,48,2280,47.5,
2015,18,Spencer Smith,spencer-smith-6,Memphis,American,13,43,2030,47.2,
2015,19,Gary Wunderlich,gary-wunderlich-1,Ole Miss,SEC,13,9,422,46.9,
2015,20,Sam Geraci,sam-geraci-1,Cincinnati,American,13,44,2036,46.3,
2015,21,Hayden Hunt,hayden-hunt-1,Colorado State,MWC,12,52,2393,46.0,
2015,22,Joseph Davidson,joseph-davidson-1,Bowling Green,MAC,14,54,2483,46.0,
2015,23,Taylor Symmank,taylor-symmank-1,Texas Tech,Big 12,9,33,1518,46.0,
2015,24,Austin Rehkow,austin-rehkow-1,Idaho,Sun Belt,12,49,2241,45.7,
2015,25,Trevor Daniel,trevor-daniel-1,Tennessee,SEC,13,60,2742,45.7,
2015,26,Johnny Townsend,johnny-townsend-1,Florida,SEC,14,83,3765,45.4,
2015,27,Nick O'Toole,nick-otoole-1,West Virginia,Big 12,13,71,3223,45.4,
2015,28,David Reisner,david-reisner-1,Illinois,Big Ten,3,3,136,45.3,
2015,29,Drew Riggleman,drew-riggleman-1,Arizona,Pac-12,13,52,2357,45.3,
2015,30,Cason Beatty,cason-beatty-1,Florida State,ACC,13,61,2756,45.2,
2015,31,Rigoberto Sanchez,rigoberto-sanchez-1,Hawaii,MWC,12,74,3335,45.1,
2015,32,Tyler Mayes,tyler-mayes-1,Temple,American,13,1,45,45.0,
2015,33,Michael Barden,michael-barden-1,Texas Tech,Big 12,8,16,717,44.8,
2015,34,Nicholas Conte,nicholas-conte-1,Virginia,ACC,12,52,2322,44.7,
2015,35,Mitch Lochbihler,mitch-lochbihler-1,Kansas State,Big 12,3,4,178,44.5,
2015,36,Tyler Newsome,tyler-newsome-1,Notre Dame,Ind,13,55,2446,44.5,
2015,37,Alan Luna,alan-luna-1,UTEP,CUSA,12,65,2885,44.4,
2015,38,Tyler Williams,tyler-williams-2,Marshall,CUSA,13,70,3108,44.4,
2015,39,Lumi Kaba,lumi-kaba-1,Texas State,Sun Belt,12,65,2879,44.3,
2015,40,Sean Kelly,sean-kelly-1,South Carolina,SEC,12,55,2434,44.3,
2015,41,Wil Lutz,wil-lutz-1,Georgia State,Sun Belt,13,65,2882,44.3,
2015,42,Caleb Houston,caleb-houston-1,UCF,American,12,65,2874,44.2,
2015,43,Eric Keena,eric-keena-1,North Texas,CUSA,12,60,2654,44.2,
2015,44,JK Scott,jk-scott-3,Alabama,SEC,15,70,3094,44.2,
2015,45,Sam Foltz,sam-foltz-1,Nebraska,Big Ten,12,56,2477,44.2,
2015,46,Chayce Crouch,chayce-crouch-1,Illinois,Big Ten,10,1,44,44.0,
2015,47,Shane Tripucka,shane-tripucka-1,Texas A&M,SEC,1,2,88,44.0,
2015,48,Cameron Johnston,cameron-johnston-1,Ohio State,Big Ten,13,58,2549,43.9,
2015,49,Alexander Kinal,alexander-kinal-1,Wake Forest,ACC,12,75,3286,43.8,
2015,50,Riley Dixon,riley-dixon-1,Syracuse,ACC,12,65,2839,43.7,
2015,51,Austin Barnes,austin-barnes-1,Eastern Michigan,MAC,10,45,1960,43.6,
2015,52,Korey Durkee,korey-durkee-1,Washington,Pac-12,13,47,2047,43.6,
2015,53,Will Monday,will-monday-1,Duke,ACC,13,65,2826,43.5,
2015,54,Bentlee Critcher,bentlee-critcher-1,Appalachian State,Sun Belt,13,51,2212,43.4,
2015,55,Peter Mortell,peter-mortell-1,Minnesota,Big Ten,13,74,3215,43.4,
2015,56,Mattias Ciabatti,mattias-ciabatti-1,South Florida,American,12,57,2465,43.2,
2015,57,James Farrimond,james-farrimond-1,Rice,CUSA,12,59,2544,43.1,
2015,58,Matt Haack,matt-haack-1,Arizona State,Pac-12,13,74,3186,43.1,
2015,59,Worth Gregory,worth-gregory-2,East Carolina,American,12,60,2583,43.1,
2015,60,Colby Cooke,colby-cooke-1,Vanderbilt,SEC,1,1,43,43.0,
2015,61,A.J. Hughes,aj-hughes-1,Virginia Tech,ACC,13,70,3002,42.9,
2015,62,Corey Fatony,corey-fatony-1,Missouri,SEC,12,81,3477,42.9,
2015,63,Aleem Sunanon,aleem-sunanon-1,South Alabama,Sun Belt,12,31,1323,42.7,
2015,64,Jake Hartbarger,jake-hartbarger-1,Michigan State,Big Ten,14,57,2434,42.7,
2015,65,Jonny Linehan,jonny-linehan-1,BYU,Ind,12,62,2649,42.7,
2015,66,Luke Ferguson,luke-ferguson-1,Arkansas State,Sun Belt,13,72,3075,42.7,
2015,67,Justin Vogel,justin-vogel-1,Miami (FL),ACC,13,67,2846,42.5,
2015,68,Logan Yunker,logan-yunker-1,Nevada-Las Vegas,MWC,12,66,2804,42.5,
2015,69,Nathan Renfro,nathan-renfro-1,Tennessee,SEC,2,2,85,42.5,
2015,70,Alex Robinson,alex-robinson-2,Stanford,Pac-12,14,38,1612,42.4,
2015,71,Alex Starzyk,alex-starzyk-1,Temple,American,14,63,2674,42.4,
2015,72,Steven Coutts,steven-coutts-1,Louisiana,Sun Belt,12,59,2501,42.4,
2015,73,Garrett Swanson,garrett-swanson-1,Fresno State,MWC,12,66,2785,42.2,
2015,74,Logan Cooke,logan-cooke-1,Mississippi State,SEC,13,44,1856,42.2,
2015,75,Logan Laurent,logan-laurent-1,Massachusetts,MAC,12,63,2660,42.2,
2015,76,Alex Boy,alex-boy-2,Nevada,MWC,13,65,2732,42.0,
2015,77,Austin Seibert,austin-seibert-1,Oklahoma,Big 12,13,57,2395,42.0,
2015,78,Sean Wale,sean-wale-1,Boise State,MWC,13,52,2183,42.0,
2015,79,Brice Ramsey,brice-ramsey-1,Georgia,SEC,11,25,1048,41.9,
2015,80,Ryan Kay,ryan-kay-1,Troy,Sun Belt,12,61,2556,41.9,
2015,81,Ethan Wood,ethan-wood-1,Wyoming,MWC,12,67,2800,41.8,
2015,82,Zack Rogers,zach-rogers-3,New Mexico,MWC,13,68,2839,41.8,
2015,83,A.J. Cole III,aj-cole-iii-1,North Carolina State,ACC,13,66,2750,41.7,
2015,84,Alex Howell,alex-howell-1,Boston College,ACC,12,92,3838,41.7,
2015,85,Erich Toth,erich-toth-1,Indiana,Big Ten,13,63,2628,41.7,
2015,86,Jake Collins,jake-collins-1,Western Kentucky,CUSA,12,37,1542,41.7,
2015,87,Jake Collins,jake-collins-3,Western Kentucky,CUSA,12,37,1542,41.7,
2015,88,Alex Barta,alex-barta-1,Navy,American,13,40,1663,41.6,
2015,89,Nick Walsh,nick-walsh-1,Kansas State,Big 12,13,67,2788,41.6,
2015,90,Brett Dunn,brett-dunn-1,Air Force,MWC,10,13,539,41.5,
2015,91,Matthew Wyman,matthew-wyman-1,Kansas,Big 12,12,53,2198,41.5,
2015,92,Zach Paul,zach-paul-1,Akron,MAC,13,79,3276,41.5,
2015,93,Anthony Melchiori,anthony-melchiori-1,Kent State,MAC,12,93,3854,41.4,
2015,94,Aaron Dalton,aaron-dalton-1,Utah State,MWC,13,72,2974,41.3,
2015,95,Blake O'Neill,blake-oneill-1,Michigan,Big Ten,13,53,2188,41.3,
2015,96,Dalton Parks,dalton-parks-1,Tulsa,American,13,69,2848,41.3,
2015,97,Matt Bonadies,matt-bonadies-1,Middle Tennessee State,CUSA,8,31,1280,41.3,
2015,98,Michael Dickson,michael-dickson-1,Texas,Big 12,12,77,3179,41.3,
2015,99,Cole Leininger,cole-leininger-1,California,Pac-12,12,37,1526,41.2,
2015,100,Toby Baker,toby-baker-1,Arkansas,SEC,13,43,1772,41.2,
2015,101,Devon Bell,devon-bell-1,Mississippi State,SEC,13,9,370,41.1,
2015,102,Nick Porebski,nick-porebski-1,Oregon State,Pac-12,12,72,2958,41.1,
2015,103,Ryan Nowicki,ryan-nowicki-1,Georgia Southern,Sun Belt,10,33,1355,41.1,
2015,104,Ryan Winslow,ryan-winslow-1,Pitt,ACC,13,63,2589,41.1,
2015,105,Brent Stockstill,brent-stockstill-1,Middle Tennessee State,CUSA,13,1,41,41.0,
2015,106,J. Schroeder,j-schroeder-1,Western Michigan,MAC,13,43,1764,41.0,
2015,107,Kevin Phillips,kevin-phillips-1,Auburn,SEC,13,55,2254,41.0,
2015,108,Kris Albarado,kris-albarado-1,USC,Pac-12,14,65,2667,41.0,
2015,109,Matt Flynn,matt-flynn-2,Georgia Southern,Sun Belt,4,8,328,41.0,
2015,110,Tyler Grassman,tyler-grassman-1,Buffalo,MAC,12,65,2664,41.0,
2015,111,Colin Downing,colin-downing-1,Iowa State,Big 12,12,53,2166,40.9,
2015,112,Gerald Shouse,gerald-shouse-1,Louisiana Tech,CUSA,13,51,2084,40.9,
2015,113,Marshall Koehn,marshall-koehn-1,Iowa,Big Ten,14,8,327,40.9,
2015,114,Tommy Openshaw,tommy-openshaw-1,Vanderbilt,SEC,12,79,3234,40.9,
2015,115,Joey Mangili,joey-mangili-1,North Carolina,ACC,13,24,978,40.8,
2015,116,Tristan Vizcaino,tristan-vizcaino-1,Washington,Pac-12,13,4,163,40.8,
2015,117,Drew Galitz,drew-galitz-1,Baylor,Big 12,13,40,1627,40.7,
2015,118,Jamie Keehn,jamie-keehn-1,LSU,SEC,12,58,2359,40.7,
2015,119,Will Gleeson,will-gleeson-1,Ole Miss,SEC,13,43,1748,40.7,
2015,120,Anthony Torres,anthony-torres-1,New Mexico State,Sun Belt,12,66,2680,40.6,
2015,121,DeShone Kizer,deshone-kizer-1,Notre Dame,Ind,13,2,81,40.5,
2015,122,Stone Wilson,stone-wilson-1,Florida International,CUSA,12,42,1702,40.5,
2015,123,Joshua Appleby,joshua-appleby-1,Louisville,ACC,13,69,2791,40.4,
2015,124,Logan Piper,logan-piper-1,Houston,American,14,64,2584,40.4,
2015,125,Landon Foster,landon-foster-1,Kentucky,SEC,12,61,2459,40.3,
2015,126,Tanner Blain,tanner-blain-1,San Diego State,MWC,14,77,3102,40.3,
2015,127,Alex Tardieu,alex-tardieu-1,Army,Ind,12,50,2012,40.2,
2015,128,Dillon Kidd,dillon-kidd-2,Iowa,Big Ten,14,59,2371,40.2,
2015,129,Joe Schopper,joe-schopper-1,Purdue,Big Ten,11,58,2332,40.2,
2015,130,Ryan Frain,ryan-frain-1,Illinois,Big Ten,12,70,2814,40.2,
2015,131,Satchel Ziffer,satchel-ziffer-1,Old Dominion,CUSA,12,61,2450,40.2,
2015,132,Alex Kinney,alex-kinney-1,Colorado,Pac-12,13,66,2648,40.1,
2015,133,Matt Mengel,matt-mengel-1,UCLA,Pac-12,12,54,2163,40.1,
2015,134,Zach Sinor,zach-sinor-1,Oklahoma State,Big 12,13,75,3010,40.1,
2015,135,Corliss Waitman,corliss-waitman-1,South Alabama,Sun Belt,3,4,160,40.0,
2015,136,Joseph Roth,joseph-roth-1,Rutgers,Big Ten,12,58,2319,40.0,
2015,137,Luke Strebel,luke-strebel-1,Air Force,MWC,10,13,520,40.0,
2015,138,P.J. Rosowski,pj-rosowski-1,Wisconsin,Big Ten,5,1,40,40.0,
2015,139,Collin Barber,collin-barber-2,Georgia,SEC,11,41,1637,39.9,
2015,140,Daniel Pasquariello,daniel-pasquariello-1,Penn State,Big Ten,11,58,2314,39.9,
2015,141,Brandon McKee,brandon-mckee-1,South Alabama,Sun Belt,12,39,1554,39.8,
2015,142,Ian Wheeler,ian-wheeler-2,Oregon,Pac-12,11,50,1992,39.8,
2015,143,Tyler Sarrazin,tyler-sarrazin-1,Southern Mississippi,CUSA,14,45,1789,39.8,
2015,144,Drew Meyer,drew-meyer-1,Wisconsin,Big Ten,13,69,2737,39.7,
2015,145,Kyle Schmidt,kyle-schmidt-1,Ball State,MAC,12,58,2304,39.7,
2015,146,Brent Gordon,brent-gordon-1,South Florida,American,1,7,277,39.6,
2015,147,Jackson Koonce,jackson-koonce-1,SMU,American,4,27,1069,39.6,
2015,148,Zach Charme,zach-charme-1,Washington State,Pac-12,13,47,1861,39.6,
2015,149,Andy Teasdall,andy-teasdall-1,Clemson,ACC,15,67,2647,39.5,
2015,150,Yannis Routsas,yannis-routsas-1,UTSA,CUSA,12,62,2447,39.5,
2015,151,Chris Ayers,chris-ayers-1,Florida International,CUSA,11,21,828,39.4,
2015,152,Nick Ellis,nick-ellis-1,Toledo,MAC,12,44,1733,39.4,
2015,153,Ryan Rodwell,ryan-rodwell-1,Georgia Tech,ACC,12,45,1770,39.3,
2015,154,Ron Coluzzi,ron-coluzzi-1,Central Michigan,MAC,12,59,2310,39.2,
2015,155,Thomas Meadows,thomas-meadows-1,Purdue,Big Ten,10,8,313,39.1,
2015,156,Adam Searl,adam-searl-1,UCLA,Pac-12,1,5,195,39.0,
2015,157,Alex Egan,alex-egan-1,Ball State,MAC,4,8,312,39.0,
2015,158,Derrick Mitchell,derrick-mitchell-2,Western Michigan,MAC,13,1,39,39.0,
2015,159,Ethan Perry,ethan-perry-1,Texas Christian,Big 12,13,66,2571,39.0,
2015,160,Josh Williams,josh-williams-9,SMU,American,9,38,1472,38.7,
2015,161,Mitch Bonnstetter,mitch-bonnstetter-1,Ohio,MAC,13,70,2710,38.7,
2015,162,Arthur Hart,arthur-hart-1,Charlotte,CUSA,12,75,2895,38.6,
2015,163,Christian Koch,christian-koch-1,Miami (OH),MAC,12,82,3145,38.4,
2015,164,Tyler O'Connor,tyler-oconnor-1,Michigan State,Big Ten,6,5,192,38.4,
2015,165,Justin Wain,justin-wain-1,Connecticut,American,13,75,2866,38.2,
2015,166,Nicolas Pritchard,nicolas-pritchard-1,Maryland,Big Ten,12,55,2099,38.2,
2015,167,Brian Eavey,brian-eavey-1,Central Michigan,MAC,13,1,38,38.0,
2015,168,Hayden Jones,hayden-jones-1,Colorado,Pac-12,6,2,76,38.0,
2015,169,Hunter Niswander,hunter-niswander-1,Northwestern,Big Ten,13,85,3227,38.0,
2015,170,Matt Wogan,matt-wogan-1,Oregon,Pac-12,13,1,38,38.0,
2015,171,Corbin Daly,corbin-daly-1,North Carolina,ACC,6,13,493,37.9,
2015,172,Jacob Ambrose,jacob-ambrose-1,Northern Illinois,MAC,14,74,2803,37.9,
2015,173,Joseph Occhipinti,joseph-occhipinti-1,Western Kentucky,CUSA,3,15,568,37.9,
2015,174,Zachary Block,zachary-block-1,Tulane,American,8,47,1783,37.9,
2015,175,Chris Gulla,chris-gulla-1,Penn State,Big Ten,12,23,868,37.7,
2015,176,Aaron Novoa,aaron-novoa-1,Hawaii,MWC,1,5,188,37.6,
2015,177,Hunter Lent,hunter-lent-1,North Carolina,ACC,3,6,225,37.5,
2015,178,Cedric Wood,cedric-wood-1,Florida State,ACC,1,1,37,37.0,
2015,179,Gavin Jernigan,gavin-jernigan-1,Navy,American,4,2,74,37.0,
2015,180,Jonathan Hernandez,jonathan-hernandez-1,Florida State,ACC,1,1,37,37.0,
2015,181,Steve Brosy,steve-brosy-1,Air Force,MWC,9,33,1222,37.0,
2015,182,Tyson Broekemeier,tyson-broekemeier-1,Nebraska,Big Ten,2,5,185,37.0,
2015,183,Chris Qualls,chris-qualls-1,Louisiana-Monroe,Sun Belt,13,87,3192,36.7,
2015,184,Peter Picerelli,peter-picerelli-1,Tulane,American,12,31,1138,36.7,
2015,185,Brad Craddock,brad-craddock-1,Maryland,Big Ten,9,9,328,36.4,
2015,186,Trevor Owens,trevor-owens-1,Middle Tennessee State,CUSA,6,31,1122,36.2,
2015,187,Michael Julian,michael-julian-1,Toledo,MAC,4,1,36,36.0,
2015,188,Nick Jacobs,nick-jacobs-1,Memphis,American,7,14,504,36.0,
2015,189,Ryan Willis,ryan-willis-2,Kansas,Big 12,10,1,36,36.0,
2015,190,Blake Macek,blake-macek-1,North Texas,CUSA,10,14,502,35.9,
2015,191,Greg Hutchins,greg-hutchins-1,New Mexico State,Sun Belt,9,3,107,35.7,
2015,192,Mike Bercovici,mike-bercovici-1,Arizona State,Pac-12,13,3,107,35.7,
2015,193,Ryan Rickel,ryan-rickel-1,Florida Atlantic,CUSA,5,10,352,35.2,
2015,194,Ceci Moskowitz,ceci-moskowitz-1,Air Force,MWC,2,1,35,35.0,
2015,195,Jared Goff,jared-goff-1,California,Pac-12,13,6,209,34.8,
2015,196,Jake Bailey,jake-bailey-1,Stanford,Pac-12,12,10,347,34.7,
2015,197,Jarrett Cervi,jarrett-cervi-1,Old Dominion,CUSA,2,3,103,34.3,
2015,198,Jarrett Cervl,jarrett-cervl-1,Old Dominion,CUSA,1,3,103,34.3,
2015,199,Blake Lucas,blake-lucas-1,Massachusetts,MAC,12,3,102,34.0,
2015,200,Eric Kahn,eric-kahn-1,Kansas,Big 12,6,29,986,34.0,
2015,201,Ryan Graham,ryan-graham-1,Northern Illinois,MAC,10,4,136,34.0,
2015,202,Dylan Mulder,dylan-mulder-1,Eastern Michigan,MAC,12,8,267,33.4,
2015,203,Logan McPherson,logan-mcpherson-1,Louisiana Tech,CUSA,3,4,133,33.3,
2015,204,Lee Shrader,lee-shrader-1,Maryland,Big Ten,1,5,166,33.2,
2015,205,Kevin Ellison,kevin-ellison-3,Georgia Southern,Sun Belt,11,1,33,33.0,
2015,206,Daniel Portillo,daniel-portillo-1,UTSA,CUSA,12,5,162,32.4,
2015,207,Holden Kramer,holden-kramer-1,Iowa State,Big 12,6,7,222,31.7,
2015,208,Matthew Moseley,matthew-moseley-1,Southern Mississippi,CUSA,3,4,126,31.5,
2015,209,Bryan Kirshe,bryan-kirshe-1,Kentucky,SEC,1,1,31,31.0,
2015,210,James Coleman,james-coleman-3,Virginia,ACC,1,1,31,31.0,
2015,211,Jake Browning,jake-browning-1,Washington,Pac-12,12,6,180,30.0,
2015,212,Ruben Guzman,ruben-guzman-1,Kansas,Big 12,1,2,60,30.0,
2015,213,Mack Leftwich,mack-leftwich-1,UTEP,CUSA,7,4,118,29.5,
2015,214,Greg Huegel,greg-huegel-1,Clemson,ACC,15,1,29,29.0,
2015,215,Ryan Santoso,ryan-santoso-1,Minnesota,Big Ten,13,1,29,29.0,
2015,216,Jarrett Stidham,jarrett-stidham-1,Baylor,Big 12,10,2,57,28.5,
2015,217,Eric Dungey,eric-dungey-1,Syracuse,ACC,8,1,28,28.0,
2015,218,Tyler Rogers,tyler-rogers-1,New Mexico State,Sun Belt,4,2,55,27.5,
2015,219,Josh Rosen,josh-rosen-1,UCLA,Pac-12,13,1,25,25.0,
2015,220,Kenneth Walker III,kenny-walker-2,UCLA,Pac-12,13,3,73,24.3,
